,language_pair,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,loan_unicode_Latin,loan_unicode_Greek,loan_unicode_Cyrillic,loan_unicode_Arabic,loan_unicode_Devanagari,loan_unicode_Bengali,loan_unicode_Gurmukhi,loan_unicode_Tamil,loan_unicode_Telugu,loan_unicode_Malayalam,loan_unicode_Myanmar,loan_unicode_Chinese,original_unicode_Latin,original_unicode_Greek,original_unicode_Cyrillic,original_unicode_Arabic,original_unicode_Devanagari,original_unicode_Bengali,original_unicode_Gurmukhi,original_unicode_Tamil,original_unicode_Telugu,original_unicode_Malayalam,original_unicode_Myanmar,original_unicode_Chinese,label
93,English-German,Fluent,Fließend,fluənt,fliːsənt,Fluent,Fluently,0.375,0.1428571428571428,0.1547619047619047,0.1666666666666666,1.3214285714285714,0.1666666666666666,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
94,Romanian-Hungarian,Recaș,rekesz,rekaʃ,rɛkɛs,Recaş,compartment,0.6,0.0,0.0416666666666666,0.0416666666666666,0.35,0.0416666666666666,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
95,Romanian-Hungarian,pejmă,pálma,peʒmə,paːlmɒ,pajama,palm tree,0.6666666666666666,0.2,0.075,0.075,1.1,0.075,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
96,Romanian-Hungarian,musai,mezei,musai,mɛzɛi,Musa,mezei,0.6,0.0,0.0666666666666666,0.0666666666666666,0.65,0.0666666666666666,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
97,Romanian-Hungarian,Vaidacuta,bandikut,vaidakuta,bɒndikut,vaidacut,bandit,0.5555555555555556,0.2222222222222222,0.1597222222222222,0.1805555555555555,1.9305555555555558,0.1712962962962962,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
98,Romanian-Hungarian,Văliug,eldug,vəliuɡ,ɛlduɡ,VALIUG,eldug,0.5,0.3333333333333333,0.2118055555555555,0.2361111111111111,2.708333333333333,0.2256944444444444,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
99,Romanian-Hungarian,Uliuc,aluszik,uliuk,ɒlusik,Uliuc,sleeping,0.6666666666666666,0.1666666666666666,0.2152777777777777,0.2291666666666666,1.9583333333333333,0.2291666666666666,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
100,Romanian-Hungarian,făgădui,fogda,fəɡədui,foɡdɒ,promise,prison,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.3154761904761904,2.392857142857143,0.3154761904761904,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
101,Polish-French,bard,barge,bart,baʀʒ,bard,barge,0.5,0.0,0.0833333333333333,0.1041666666666666,0.96875,0.0833333333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
102,Polish-French,replika,paprika,rɛplika,papʀika,replica,paprika,0.4285714285714285,0.1428571428571428,0.0863095238095238,0.1071428571428571,1.2142857142857142,0.0863095238095238,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
103,Polish-French,schemat,schème,sxɛmat,sʃə̀m,diagram,scheme,0.8333333333333334,0.5,0.3333333333333333,0.3680555555555555,2.770833333333333,0.3645833333333333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
104,Polish-French,panierka,paella,paɲɛrka,paɛla,panierka,paella,0.4285714285714285,0.2857142857142857,0.2738095238095238,0.3154761904761904,2.2857142857142856,0.3035714285714285,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
105,Polish-French,semiotyka,symbiotique,sɛmjɔtɨka,sɛ̃bjɔtik,semiotics,symbiotic,0.4444444444444444,0.2222222222222222,0.1180555555555555,0.1296296296296296,1.1944444444444444,0.1296296296296296,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
106,Polish-French,binokle,panoplie,binɔklɛ,panɔpli,binoculars,panoply,0.5714285714285714,0.1428571428571428,0.0535714285714285,0.0535714285714285,0.5714285714285714,0.0535714285714285,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
107,Indonesian-Dutch,peron,merk,pəron,mɛrk,peron,Brand,0.8,0.6,0.275,0.3,3.075,0.295833333333333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
108,Indonesian-Dutch,blok,Baak,blok,baːk,block,baak,0.5,0.25,0.2708333333333333,0.2916666666666667,2.3125,0.2916666666666667,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
109,Indonesian-Dutch,resepsi,rasp,rəsəpsi,rɑsp,reception,rasp,0.5714285714285714,0.4285714285714285,0.4017857142857143,0.4464285714285714,3.25,0.4434523809523809,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
110,Indonesian-Dutch,prop,breve,prop,preːveː,prop,brief,0.7142857142857143,0.2,0.225,0.25,2.025,0.2458333333333333,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
111,Indonesian-Dutch,barikade,brigade,barikadə,priːɣaːdeː,barricades,brigade,0.7,0.125,0.1536458333333333,0.1666666666666666,1.375,0.1666666666666666,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
112,Indonesian-Dutch,diktum,dito,diktum,diːtoː,dictation,here,0.5,0.3333333333333333,0.3263888888888889,0.3611111111111111,2.75,0.3611111111111111,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
113,Indonesian-Dutch,arkade,oorkonde,arkadə,oːrkɔndeː,arcade,charter,0.6666666666666666,0.1428571428571428,0.1964285714285714,0.2083333333333333,1.75,0.2083333333333333,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
114,Indonesian-Dutch,klien,glazen,kliən,xlaːzɛn,client,glasses,0.7142857142857143,0.1666666666666666,0.1875,0.2013888888888889,1.7083333333333333,0.2013888888888889,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
115,Indonesian-Dutch,poni,pand,poni,pɑnt,purple,pledge,0.5,0.25,0.1145833333333333,0.1354166666666666,2.5,0.1145833333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
116,Indonesian-Dutch,pluralisme,federalisme,pluralismə,feːdɛraːlɪsmeː,pluralism,federalism,0.6428571428571429,0.1818181818181818,0.1363636363636363,0.1477272727272727,1.4659090909090908,0.1458333333333333,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
117,Indonesian-Dutch,filtrasi,fitis,filtrasi,fiːtɪs,filtration,fitis,0.5,0.375,0.3515625,0.3958333333333333,2.9375,0.3958333333333333,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
118,Indonesian-Dutch,sistim,sussen,sistim,sʏssɛn,system,appease,0.6666666666666666,0.1666666666666666,0.0520833333333333,0.0555555555555555,0.6041666666666666,0.0520833333333333,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
119,Indonesian-Dutch,ajun,achten,ad͡ʑun,ɑxtɛn,eve,regard,0.8333333333333334,0.2,0.275,0.2999999999999999,2.45,0.2958333333333333,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
120,Indonesian-Dutch,voltase,Maltese,foltasə,mɑlteːseː,voltage,Maltese,0.6666666666666666,0.1428571428571428,0.0714285714285714,0.0773809523809524,1.0535714285714286,0.0714285714285714,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
121,Indonesian-Dutch,kios,Kats,kios,kɑts,stall,Kats,0.5,0.25,0.1354166666666666,0.15625,2.75,0.1354166666666666,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
122,Indonesian-Dutch,prosen,tropen,prosən,troːpɛn,prosen,tropics,0.5714285714285714,0.3333333333333333,0.0555555555555555,0.0625,0.7083333333333334,0.0555555555555555,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
123,Indonesian-Dutch,akun,achten,akun,ɑxtɛn,account,regard,0.8,0.2,0.2458333333333333,0.2666666666666666,2.25,0.2625,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
124,Indonesian-Dutch,produksi,produktief,produksi,proːdʏktiːf,production,productive,0.4545454545454545,0.1111111111111111,0.1296296296296296,0.1388888888888889,1.1666666666666667,0.1388888888888889,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
125,Indonesian-Dutch,obstruksi,Austrasië,obstruksi,awstraːsiː̈,obstruction,Austrasia,0.5454545454545454,0.2222222222222222,0.1782407407407407,0.1898148148148148,2.1388888888888893,0.1898148148148148,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
126,Indonesian-Dutch,kuadrat,khanaat,kuadrat,khaːnaːt,square,Khanate,0.5,0.4285714285714285,0.1904761904761905,0.2202380952380952,2.482142857142857,0.2142857142857142,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
127,Indonesian-Dutch,anemia,amida,anəmia,aːmiːdaː,anemia,amide,0.625,0.5,0.2395833333333333,0.2638888888888889,2.458333333333333,0.2569444444444445,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
128,Romanian-French,Rezonabil,Raisonnable,rezonabil,ʀɛzɔnabl,Reasonable,Within reason,0.4444444444444444,0.1111111111111111,0.1273148148148148,0.1481481481481481,0.9375,0.1388888888888889,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
129,Romanian-French,novație,novocaïne,novat͡sie,nɔvɔkain,Novator,novocaïne,0.6666666666666666,0.125,0.1848958333333333,0.1979166666666666,1.2890625,0.1953125,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
130,Romanian-French,semiolog,sophrologue,semioloɡ,sɔfʀɔlɔɡ,semiolog,sophrologist,0.625,0.25,0.0781249999999999,0.0885416666666666,0.703125,0.0781249999999999,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
131,Romanian-French,planta,plate,planta,plat,planta,plate,0.3333333333333333,0.3333333333333333,0.3020833333333333,0.3333333333333333,2.4166666666666665,0.3333333333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
132,Romanian-French,Opus,Opposé,opus,ɔpɔze,Opus,Opposite,0.8,0.2,0.2208333333333333,0.2416666666666666,1.625,0.2416666666666666,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
133,Romanian-French,flata,flatter,flata,flatəʀ,flat,flatter,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1875,1.3125,0.1875,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
134,Romanian-French,sugestibilitate,décousabilité,sud͡ʒestibilitate,dekuzabilite,suggestibility,seamability,0.5882352941176471,0.2,0.2333333333333333,0.2527777777777777,1.7458333333333331,0.2513888888888889,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
135,Romanian-French,piretrină,puritain,piretrinə,pyʀitɛ̃,pyrethrin,Puritan,0.7777777777777778,0.3333333333333333,0.3356481481481481,0.3842592592592593,2.6597222222222223,0.375,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
136,Romanian-French,rial,rivale,rial,ʀival,rial,rival,0.4,0.2,0.2166666666666666,0.25,1.6375,0.2333333333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
137,Romanian-French,destin,dysthymie,destin,distimi,destin,dysthymie,0.4285714285714285,0.2857142857142857,0.1488095238095238,0.1666666666666666,1.1517857142857142,0.1636904761904762,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
138,Romanian-French,inflama,enflammer,inflama,ɑ̃flɑməʀ,inflames,ignite,0.625,0.2857142857142857,0.2678571428571429,0.3154761904761904,2.375,0.2678571428571429,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
139,Romanian-French,telemetrie,télépathique,telemetrie,telepatik,telemetry,telepathic,0.4,0.3,0.1333333333333333,0.1541666666666666,1.31875,0.15,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
140,Romanian-French,festin,Besantine,festin,bəsɑ̃tin,feast,Besantine,0.5,0.1428571428571428,0.1517857142857142,0.1726190476190476,1.1875,0.1696428571428571,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
141,Romanian-French,neoclasic,néoclassicisme,neoklasik,neɔklasizism,neoclassical,neoclassicism,0.4166666666666667,0.3333333333333333,0.2482638888888888,0.2743055555555556,1.953125,0.2725694444444445,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
142,Romanian-French,Botez,Baptême,botez,baptə̂m,Christening,Baptism,0.7142857142857143,0.3333333333333333,0.2222222222222222,0.2430555555555555,1.78125,0.2395833333333333,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
143,Romanian-French,spongier,speaker,spond͡ʒier,spəakəʀ,spongier,speaker,0.8,0.25,0.2213541666666666,0.2552083333333333,1.703125,0.234375,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
144,Romanian-French,eutectic,putaclic,eutektik,pytaklik,eutectic,putaclic,0.5,0.25,0.0677083333333333,0.0729166666666666,0.8046875,0.0677083333333333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
145,Romanian-French,sos,doss,sos,dɔs,sos,doss,0.6666666666666666,0.0,0.0416666666666666,0.0416666666666666,0.25,0.0416666666666666,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
146,Romanian-French,tahilalic,palilalie,tahilalik,palilali,tahilalic,palilalie,0.3333333333333333,0.2222222222222222,0.1319444444444444,0.1481481481481481,0.9722222222222222,0.1435185185185185,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
147,Romanian-French,acord,accord,akord,akkɔʀ,chord,accord,0.6,0.4,0.1791666666666666,0.225,2.0,0.1791666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
148,Romanian-French,croat,cantate,kroat,kɑ̃tat,croat,sing,0.5,0.4,0.1375,0.175,1.55,0.1375,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
149,Romanian-French,"Mic ,",Maigre,"mik ,",mɛɡʀ,"Mic ,",Skinny,0.8,0.25,0.25,0.28125,1.9375,0.28125,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
