,language_pair,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,DNN_logits,MBERT_cos_sim,XLM_cos_sim,loan_unicode_Latin,loan_unicode_Greek,loan_unicode_Cyrillic,loan_unicode_Arabic,loan_unicode_Devanagari,loan_unicode_Bengali,loan_unicode_Gurmukhi,loan_unicode_Tamil,loan_unicode_Telugu,loan_unicode_Malayalam,loan_unicode_Myanmar,loan_unicode_Chinese,original_unicode_Latin,original_unicode_Greek,original_unicode_Cyrillic,original_unicode_Arabic,original_unicode_Devanagari,original_unicode_Bengali,original_unicode_Gurmukhi,original_unicode_Tamil,original_unicode_Telugu,original_unicode_Malayalam,original_unicode_Myanmar,original_unicode_Chinese,label
79,Finnish-Swedish,mokka,mujka,mokkɑ,mɵjkɑː,suede,mujka,0.5,0.2,0.0583333333333333,0.0583333333333333,1.3,0.0583333333333333,2,1.4545517,0.927053153514862,0.7801778316497803,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
80,Finnish-Swedish,sitruuna,citrin,sitruːnɑ,sɪtriːn,lemon,citrine,0.375,0.14285714285714302,0.148809523809524,0.166666666666667,1.28571428571429,0.166666666666667,4,1.7923619,0.8409974575042725,0.6903603672981262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
81,Finnish-Swedish,aarpora,erfara,ɑːrporɑ,ɛrfɑːrɑː,Arpara,experience,0.75,0.0,0.0729166666666667,0.0833333333333333,0.895833333333333,0.0729166666666667,4,0.45952636,0.9425753355026244,0.7688376903533936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
82,Finnish-Swedish,bönde,bonde,bønde,bɔndeː,in the way,valley,0.33333333333333304,0.0,0.025,0.025,0.25,0.025,1,-0.258268,0.924676477909088,0.8548398017883301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
83,Finnish-Swedish,meklari,mäkla,meklɑri,mɛklɑː,meklari,,0.42857142857142894,0.28571428571428603,0.258928571428571,0.297619047619048,2.1785714285714297,0.297619047619048,3,5.036807,0.9191913008689879,0.6860184073448181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
84,Finnish-Swedish,fläkki,flak,flækki,flɑːk,flick,flak,0.5,0.33333333333333304,0.315972222222222,0.3541666666666671,2.625,0.350694444444445,3,0.562091,0.9019994139671326,0.8206071853637695,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
85,Finnish-Swedish,stoge,stå,stoɡe,stoː,roof,stand,0.4,0.4,0.3666666666666671,0.40833333333333294,3.0,0.40833333333333294,3,0.56972116,0.8768017888069153,0.6537244319915771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
86,Finnish-Swedish,pora,spåra,porɑ,spoːrɑː,couple,track,0.42857142857142894,0.2,0.2,0.21666666666666692,1.65,0.21666666666666692,2,0.9416155,0.8761531114578247,0.6106011867523193,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
87,Finnish-Swedish,Linnea,Linnéa,linneɑ,lɪneːɑː,Linnea,Linnaeus,0.5714285714285711,0.166666666666667,0.173611111111111,0.1875,1.4166666666666698,0.1875,1,3.9621307999999997,0.9149979948997498,0.7455496191978455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
88,Finnish-Swedish,mynsteri,monster,mynsteri,mɔnsteːr,mystery,monster,0.375,0.125,0.138020833333333,0.151041666666667,1.1875,0.151041666666667,2,3.0023072,0.5361761450767517,0.6653549671173096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
89,Finnish-Swedish,suutari,sotare,suːtɑri,suːtɑːreː,cobbler,chimney sweep,0.33333333333333304,0.0,0.0208333333333333,0.0208333333333333,0.25,0.0208333333333333,3,1.4845291,0.9077154994010924,0.8198367953300476,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
90,Kazakh-Russian,карта,касса,kɑrtɑ,kassa,map,box office,0.8,0.2,0.0666666666666667,0.0916666666666667,1.15,0.0666666666666667,2,0.97133774,0.7111428380012512,0.7218014597892761,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
91,Kazakh-Russian,топография,типография,topoɡrɑfijjɑ,tʲipoɡrafʲia,topography,printing house,0.583333333333333,0.166666666666667,0.177083333333333,0.197916666666667,1.5416666666666698,0.19444444444444395,1,0.36197677,0.5998456478118896,0.7642812728881836,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
92,Kazakh-Russian,кабак,казак,kɑbɑk,kazak,pumpkin,Kazakh,0.6,0.2,0.0541666666666667,0.0666666666666667,0.725,0.0541666666666667,1,-0.37503794,0.7492885589599609,0.7544082403182983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
93,Kazakh-Russian,функция,санкция,fwnktsijjɑ,sankt͡sia,function,sanction,0.6,0.6,0.32291666666666696,0.3625,2.9125,0.3520833333333329,2,3.1528544,0.6837568283081055,0.5940073132514954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
94,Kazakh-Russian,торий,церий,torijj,t͡serʲij,thorium,cerium,0.625,0.33333333333333304,0.177083333333333,0.201388888888889,1.5416666666666698,0.19444444444444395,2,0.52162987,0.9471998810768129,0.8652223348617554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
95,Kazakh-Russian,моль,боль,molь,bolʲ,mole,pain,0.5,0.33333333333333304,0.0416666666666667,0.0416666666666667,1.0,0.0416666666666667,1,-0.60792553,0.8473434448242188,0.7648866772651672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
96,Kazakh-Russian,глобус,крокус,ɡlobws,krokus,globe,crocus,0.666666666666667,0.33333333333333304,0.0763888888888889,0.0972222222222222,1.0625,0.0763888888888889,3,1.0596281,0.8691825270652771,0.7823159098625183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
97,Kazakh-Russian,механизм,метоним,mjeχɑnijzm,mʲetonim,mechanism,metonym,0.5,0.4,0.304166666666667,0.3375,2.6125,0.33333333333333304,3,1.7842641,0.9349130392074584,0.5659881830215454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
98,Kazakh-Russian,эстетизм,аскетизм,estjetijzm,askʲetʲizm,aesthetics,asceticism,0.5,0.3,0.20208333333333306,0.225,1.7125,0.22291666666666696,2,5.9503699999999995,0.9650617837905884,0.8205140829086304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
99,Kazakh-Russian,майонез,майоран,mɑjonjez,majoran,mayonnaise,marjoram,0.625,0.25,0.161458333333333,0.1875,1.8125,0.174479166666667,3,1.7392128,0.8164511919021606,0.8468737602233887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
100,Kazakh-Russian,экспрессионизм,импрессионизм,eksprjessijonijzm,imprʲessʲionizm,expressionism,impressionism,0.411764705882353,0.294117647058824,0.2340686274509801,0.262254901960784,2.07352941176471,0.258578431372549,3,5.2482514,0.9829198718070984,0.8721514940261841,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
101,Kazakh-Russian,семиотика,семантика,sjemijotijkɑ,sʲemantʲika,semiotics,semantics,0.583333333333333,0.33333333333333304,0.265625,0.295138888888889,2.46875,0.29166666666666696,2,3.2516289,0.912257194519043,0.7705352306365967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
102,Kazakh-Russian,материализм,материалист,mɑtjerijɑlijzm,matʲerʲialʲist,materialism,materialist,0.6428571428571429,0.28571428571428603,0.229166666666667,0.258928571428571,2.0625,0.251488095238095,2,3.6534202000000007,0.8961949348449707,0.6536219716072083,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
103,Kazakh-Russian,резонанс,реверанс,rjezonɑns,rʲevʲerans,resonance,curtsey,0.6,0.33333333333333304,0.15740740740740694,0.189814814814815,1.52777777777778,0.16898148148148198,3,6.9332020000000005,0.931128203868866,0.7659258842468262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
104,Kazakh-Russian,арккосеканс,арккосинус,ɑrkkosjekɑns,arkkosʲinus,arkkosekans,arkkosinus,0.5,0.25,0.204861111111111,0.22569444444444395,1.9479166666666696,0.220486111111111,4,3.4020642999999997,0.9685077071189879,0.8307352662086487,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
105,Kazakh-Russian,полковник,церковник,polkovnijk,t͡serkovnik,colonel,cleric,0.545454545454545,0.2,0.125,0.145833333333333,1.1375,0.135416666666667,3,2.880535,0.5359013080596924,0.5954171419143677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
106,Kazakh-Russian,натурализм,натуралист,nɑtwrɑlijzm,naturalʲist,naturalism,naturalist,0.6363636363636359,0.272727272727273,0.128787878787879,0.147727272727273,1.4318181818181799,0.138257575757576,2,0.59950405,0.9633205533027648,0.7789981961250305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
107,Kazakh-Russian,сейф,сейд,sjejf,sʲejd,safe,seid,0.4,0.4,0.229166666666667,0.258333333333333,2.05,0.25,1,0.55369216,0.9242308735847472,0.8085408806800842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
108,Kazakh-Russian,пилотка,пилочка,pijlotkɑ,pʲilot͡ɕʲka,hat,nail file,0.545454545454545,0.25,0.145833333333333,0.161458333333333,1.28125,0.158854166666667,1,1.288556,0.9266545176506042,0.7952668070793152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
109,Kazakh-Russian,хаос,хаус,χɑos,xaus,chaos,house,0.75,0.0,0.046875,0.0520833333333333,0.5625,0.046875,1,1.0095749,0.8374505043029785,0.7858477234840393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
110,Kazakh-Russian,балкон,калкан,bɑlkon,kalkan,a balcony,shield,0.5,0.166666666666667,0.0659722222222222,0.0694444444444445,0.75,0.0659722222222222,2,0.2005337,0.9025887846946716,0.7199246883392334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
111,Kazakh-Russian,символизм,символист,sijmvolijzm,sʲimvolʲist,symbolism,symbolist,0.545454545454545,0.272727272727273,0.19507575757575799,0.21590909090909105,1.78409090909091,0.21401515151515196,2,1.2271345,0.8721074461936951,0.8280652165412903,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
112,Kazakh-Russian,Рождество,тождество,roʒdjestvo,toʒdʲestvo,Christmas,identity,0.2,0.2,0.11458333333333301,0.133333333333333,1.2,0.125,1,0.083252706,0.9157803058624268,0.6666423678398132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hard_negative
113,Azerbaijani-Arabic,məclis,مجلس,mæd͡ʒlɪs,md͡ʒls,assembly,board,0.25,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,6,2.097,0.7227913737297058,0.7733823657035828,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
114,Azerbaijani-Arabic,Məhəmməd,معلومات,mæhæmmæd,mʕluːmaːt,Muhammad,Information,0.7777777777777778,0.25,0.203125,0.2239583333333333,2.46875,0.2161458333333333,8,-0.34570107,0.6920151710510254,0.7416504025459291,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
115,Azerbaijani-Arabic,Mübahisə,مناظرة,mybɑhɪsæ,mnaːðˤrt,Argument,debate,0.875,0.625,0.3333333333333333,0.3854166666666666,3.84375,0.359375,8,0.89856243,0.87331622838974,0.5153011083602905,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,synonym
116,Azerbaijani-Arabic,əyal,آكل,æjɑl,aٓkl,woman,ate,0.75,0.5,0.2708333333333333,0.3020833333333333,3.25,0.3020833333333333,4,3.3333328,0.8355629444122314,0.7605845928192139,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
117,Azerbaijani-Arabic,dua,دواء,duɑ,duːaːʔ,two,medicine,0.6666666666666666,0.25,0.2604166666666667,0.2916666666666667,2.25,0.2864583333333333,4,0.023328913,0.5094825029373169,0.5249432325363159,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
118,Azerbaijani-Arabic,ixtisas,احتشاد,ɪxtɪsɑs,aħtʃaːd,you fished,swarming,0.8571428571428571,0.1428571428571428,0.1964285714285714,0.2142857142857142,1.821428571428572,0.2113095238095237,7,3.8514524,0.8908610343933105,0.6932222247123718,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
119,Azerbaijani-Arabic,intiqam,اِحْتِمَال,ɪntɪɡɑm,aِħْtِmَaːl,revenge,Prospect,0.9090909090909092,0.5714285714285714,0.2797619047619048,0.3035714285714285,3.321428571428572,0.29464285714285715,10,-0.20878597,0.7596849203109741,0.5727020502090454,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,random
120,Azerbaijani-Arabic,Tapmaca,صعوبة,tɑpmɑd͡ʒɑ,sˤʕuːbt,Riddle,difficulty,1.0,0.7142857142857143,0.3898809523809524,0.4404761904761904,4.875,0.4255952380952381,7,1.0926879999999999,0.6672468185424805,0.6812120676040649,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,synonym
121,Azerbaijani-Arabic,əsrar,إسرار,æsrɑr,aٕsraːr,mystery,secrets,0.5714285714285714,0.0,0.0208333333333333,0.025,0.25,0.0208333333333333,5,-0.12170901,0.7116476893424988,0.6737817525863647,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
122,Azerbaijani-Arabic,tarix,طريخ,tɑrɪx,tˤriːx,history,tarikh,0.5,0.2,0.2083333333333333,0.2333333333333333,1.8,0.2333333333333333,5,0.97460306,0.9007066488265991,0.6114178299903871,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
123,Azerbaijani-Arabic,istilah,استهلاك,ɪstɪlɑh,asthlaːk,term,consumption,0.625,0.2857142857142857,0.0863095238095238,0.0952380952380952,1.6607142857142858,0.0863095238095238,7,-0.04935222,0.7289795279502869,0.5547933578491211,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
124,Azerbaijani-Arabic,hüquq,حُكْمًا,hyɡuɡ,ħُkْmًaː,law,verdict,1.0,0.8,0.3541666666666667,0.3916666666666667,5.375,0.375,7,1.7574246,0.7303116917610168,0.4655745327472687,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,random
125,Azerbaijani-Arabic,mühasirə,محاصر,myhɑsɪræ,mħaːsˤr,siege,Trapped,0.625,0.5,0.375,0.4166666666666666,3.375,0.4140625,8,1.4264132999999999,0.9260252714157104,0.6916953325271606,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
126,Azerbaijani-Arabic,həvəs,حماس,hævæs,ħmaːs,enthusiasm,agitation,0.8,0.6,0.2416666666666667,0.2666666666666667,2.875,0.2625,5,3.4487972,0.8932150602340698,0.7285645604133606,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,synonym
127,Azerbaijani-Arabic,namus,ناموس,nɑmus,naːmuːs,home,Honor,0.4285714285714285,0.0,0.0291666666666666,0.0333333333333333,0.35,0.0291666666666666,5,3.3087776,0.8704403638839722,0.8158345818519592,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
128,Azerbaijani-Arabic,şura,شورى,ʃurɑ,ʃuːra,council,Shura,0.4,0.0,0.0260416666666666,0.03125,0.3125,0.0260416666666666,4,1.926077,0.8067818284034729,0.6854185461997986,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
129,Azerbaijani-Arabic,dəqiq,دقيق,dæɡɪɡ,dqiːq,exactly,Flour,0.8,0.2,0.2291666666666666,0.2499999999999999,1.9,0.2499999999999999,5,3.4716002999999995,0.9263441562652588,0.6570176482200623,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,synonym
130,Azerbaijani-Arabic,müdhiş,مدهش,mydhɪʃ,mdhʃ,awesome,Amazing,0.3333333333333333,0.3333333333333333,0.2986111111111111,0.3333333333333333,2.4166666666666665,0.3333333333333333,6,3.3724942,0.8989985585212708,0.7307574152946472,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
131,Azerbaijani-Arabic,təəssüb,تحاسب,tææssyb,tħaːsb,prejudice,Accounting,0.5714285714285714,0.4285714285714285,0.3005952380952381,0.3333333333333333,3.1607142857142856,0.3273809523809524,7,1.8500695,0.849148154258728,0.4899919927120209,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
132,Azerbaijani-Arabic,Müharibə,منافسة,myhɑrɪbæ,mnaːfst,War,competition,0.875,0.75,0.359375,0.4166666666666667,4.03125,0.3854166666666667,8,1.2113173000000002,0.8042728304862976,0.5494056344032288,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,synonym
133,Azerbaijani-Arabic,Fəlakət,ضائقة,fælɑkæt,dˤaːiːٔqt,Disaster,hardship,0.8888888888888888,0.4285714285714285,0.3392857142857143,0.375,3.0357142857142856,0.3660714285714285,7,1.0744538000000001,0.8652383685112,0.7193333506584167,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,synonym
134,Azerbaijani-Arabic,adi,عَادَة,ɑdɪ,ʕَaːdَt,adi,Usually,0.8571428571428571,0.5,0.3385416666666667,0.3854166666666667,4.3125,0.36458333333333337,6,4.370331299999999,0.8232790231704712,0.5700240135192871,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,random
135,Azerbaijani-Arabic,məqbul,مخبول,mæɡbul,mxbuːl,acceptable,crazed,0.5,0.1666666666666666,0.1701388888888889,0.1875,1.5,0.1875,6,0.8816669,0.8774330019950867,0.7621662616729736,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
136,Azerbaijani-Arabic,tənəffüs,تنافس,tænæffys,tnaːfs,breathing,compete,0.5,0.375,0.34375,0.3802083333333333,2.78125,0.3802083333333333,8,2.4437632999999996,0.7532148957252502,0.5446888208389282,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,hard_negative
137,Azerbaijani-Arabic,ümmət,عِبَادَة,ymmæt,ʕِbَaːdَt,ummah,worship,0.8888888888888888,0.8,0.2208333333333333,0.25,4.6,0.2208333333333333,8,2.3486828999999996,0.7864965200424194,0.6315756440162659,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,random
138,Azerbaijani-Arabic,Sabit,ثابت,sɑbɪt,θaːbt,Stable,Proven,0.8,0.2,0.2083333333333333,0.2333333333333333,1.75,0.2291666666666666,5,1.2263541999999998,0.8899425864219666,0.6023371815681458,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,synonym
139,Azerbaijani-Arabic,məğlub,نُقْصَان,mæɣlub,nُqْsˤَaːn,defeated,decrease,1.0,0.6666666666666666,0.2951388888888889,0.3194444444444444,3.4166666666666665,0.3125,8,0.96208334,0.8138425946235657,0.3854880928993225,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,random
140,Chinese-English,吖丁啶,Africa,atiŋtiŋ,ˈæfrɪkɑ,azetidine,Africa,1.0,0.7142857142857143,0.2738095238095238,0.3273809523809524,3.678571428571429,0.2886904761904761,6,2.9937797,0.438288539648056,0.6514876484870911,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
141,Chinese-English,普渡,morpholine,pʰutu,morpholine*,Purdue,morpholine,0.9090909090909092,0.7,0.575,0.6416666666666666,4.95,0.6416666666666666,10,2.0410323,0.7787542939186096,0.6977061629295349,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
142,Chinese-English,安大略,Anselmo,antalye,ɑnˈsɛlmoʊ,Ontario,Anselmo,0.7777777777777778,0.125,0.171875,0.1875,1.625,0.1848958333333333,7,4.0703707,0.8411842584609985,0.6534980535507202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
143,Chinese-English,柯卡布拉,corrigible,kʰet͡ɕʰiapula,ˈkɔrəʤəbəl,Cocabra,corrigible,0.9230769230769232,0.2222222222222222,0.2060185185185185,0.2268518518518519,2.055555555555556,0.2175925925925926,10,5.4535919999999996,0.8023210167884827,0.6664896607398987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
144,Chinese-English,諾貝爾,no biggie,nuopeiɻ̩,noʊ ˈbɪgi,Nobel,no biggie,0.8888888888888888,0.1428571428571428,0.1726190476190476,0.1845238095238095,1.4285714285714286,0.1845238095238095,9,2.5541142999999997,0.7912618517875671,0.4747094213962555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
145,Chinese-English,阿勒頗,Alyvia,eleipʰuo,alyvia*,Aleppo,Αλυβιά,0.875,0.1428571428571428,0.2023809523809523,0.2202380952380952,1.9107142857142856,0.2172619047619047,6,0.2079817,0.8076271414756775,0.4885696470737457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
146,Chinese-English,佩斯,Baney,pʰeisi,ˈbeɪni,Pace,become,0.6666666666666666,0.2,0.0583333333333333,0.0583333333333333,0.9,0.0583333333333333,5,0.9329441999999999,0.5680233240127563,0.8137409687042236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
147,Chinese-English,斯卡,thiazine,sit͡ɕʰia,thiazine*,Ska,thiazine,0.8888888888888888,0.5,0.3854166666666666,0.421875,3.3125,0.421875,8,2.6650727,0.7062168717384338,0.5306771397590637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
148,Chinese-English,三味治,number,sanweiʈ͡ʂɻ̩,ˈnəmbər,Osamu Mimi,number,0.9090909090909092,0.75,0.3411458333333333,0.375,4.046875,0.3697916666666666,6,2.3078258,0.42510169744491577,0.6764051914215088,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
149,Chinese-English,魯特琴,Sudanese,lutʰet͡ɕʰin,ˌsudəˈniz,lute,Sudanese,0.9090909090909092,0.4285714285714285,0.1071428571428571,0.1071428571428571,1.75,0.1071428571428571,8,3.4636247000000004,0.6375285983085632,0.6436883211135864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
150,Chinese-English,邁克爾,marker,maikʰeɻ̩,ˈmɑrkər,Michael,marker,0.875,0.3333333333333333,0.1111111111111111,0.1527777777777778,2.208333333333333,0.1111111111111111,6,2.632818,0.475678026676178,0.5474835038185121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
151,Chinese-English,阿狄森,acetalise,etisen,acetalise*,Addison,acetalise,0.5,0.5555555555555556,0.3449074074074074,0.3796296296296296,3.0972222222222223,0.3796296296296296,9,1.6216878000000001,0.8702040910720825,0.6064701676368713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
152,Chinese-English,羅省枝利,neoglucodigifucoside,luoɕiŋʈ͡ʂɻ̩li,neoglucodigifucoside*,"Zhili, Luo Province",neoglucodigifucoside,0.7619047619047619,0.6666666666666666,0.4513888888888888,0.5023148148148149,4.02777777777778,0.4953703703703704,20,0.23119485,0.7818456888198853,0.4365607500076294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
153,Chinese-English,維多利亞,Digital Era,weituolija,ˈdɪʤɪtəl ˈɪrə,Victoria,Digital Age,0.9230769230769232,0.2,0.1895833333333333,0.2125,2.275,0.2,11,3.699813,0.7021052241325378,0.6072742342948914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
154,Chinese-English,恶毒的,Idleness,etuti,ˈaɪdəlnəs,poisonous,Idleness,1.0,0.5,0.4036458333333333,0.4375,3.53125,0.4375,8,2.2257736,0.8146381378173828,0.5328978300094604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,synonym
155,Chinese-English,沙拉,Cera,ʂala,ˈsɛrə,salad,Cera,1.0,0.0,0.09375,0.1145833333333333,1.0,0.09375,4,-0.2575904,0.8486313819885254,0.6816306710243225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
156,Chinese-English,惠靈頓,Allington,xueiliŋtun,ˈɔlɪŋtən,Wellington,Allington,0.6,0.3,0.3020833333333333,0.3333333333333333,2.5,0.3333333333333333,9,0.37336606,0.7592049241065979,0.7046340703964233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,hard_negative
157,Chinese-English,卡林頓,chloroform,t͡ɕʰialintun,ˈklɔrəˌfɔrm,Carrington,chloroform,1.0,0.5555555555555556,0.22453703703703692,0.2731481481481481,3.5,0.22453703703703692,10,1.5412451,0.6400378942489624,0.6310756802558899,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,random
